id,address,sale_date,asked_price,sold_price,rooms,living_space,has_balcony,floor,avgift,driftskostnad,built,total_floors,has_lift,lat,lng,avgift_sqm,valdistrikt
1755,Hagåkersgatan 10 A,2019-09-10,1695000.0,1900000,1.0,43.0,,,3345.0,1200.0,1955-01-01,3.0,0,57.663653125854786,12.007384435701896,77.79069767441861,Stadshuset Norra
1756,Broslättsgatan 17,2019-09-10,1995000.0,2300000,1.0,33.0,,,2457.0,6120.0,2018-01-01,,0,57.65455140014381,12.015109261515873,74.45454545454545,Broslätt Östra
1757,Larssons berg 4,2019-09-10,3295000.0,3295000,3.0,69.0,,,3723.0,4380.0,2017-01-01,,0,57.66592372669414,12.038157841243569,53.95652173913044,Lackarebäck Norra
1758,Fallströmsgatan 14A,2019-09-09,2450000.0,2675000,3.0,84.0,,,7172.0,3360.0,1993-01-01,,0,57.664121993258064,11.997970799889412,85.38095238095238,Bosgården Norra
1759,Dalhemsgatan 12 A,2019-09-09,2795000.0,3215000,3.0,75.0,1.0,,4438.0,6288.0,1988-01-01,,1,57.673289425096264,12.006304763539614,59.17333333333333,Krokslätt
1760,Gärdegatan 2 B,2019-09-09,2650000.0,3020000,2.0,58.0,,,2960.0,1860.0,2012-01-01,,1,57.67688312682557,12.002451610420819,51.03448275862069,Sörgården Östra
1761,Hagåkersgatan 14A,2019-09-08,2080000.0,2340000,3.0,71.0,,,4178.0,4860.0,1957-01-01,,0,57.663492165252684,12.006659792230067,58.84507042253521,Stadshuset Norra
1762,Ridspögatan 4 B,2019-09-06,2295000.0,2450000,3.0,78.0,,,4337.0,4500.0,1967-01-01,,0,57.64607531210041,12.010139868515529,55.6025641025641,Åby Västra
1763,Flyttfågelvägen 17,2019-09-06,3095000.0,3320000,3.0,85.0,,,3852.0,3600.0,2100-01-01,,0,57.570685445779944,12.0734197613829,45.31764705882353,Skånhälla Fågelsten
1764,Broslättsgatan 25,2019-09-06,3795000.0,3795000,3.0,84.0,,,4468.0,8000.0,2018-01-01,,1,57.65440790907692,12.013980935835555,53.19047619047619,Broslätt Östra
1765,Broslättsgatan 21,2019-09-06,4350000.0,4350,3.0,81.0,,,4276.0,8400.0,2018-01-01,,1,57.654475961165545,12.014578934142031,52.79012345679013,Broslätt Östra
1510,Bergskroken 6,2019-09-06,6125000.0,6125000,4.0,117.0,,,5858.0,2520.0,2019-01-01,8.0,1,57.66912437390542,12.008426226718969,50.06837606837607,Krokslätt
1767,Djäknegatan 3B,2019-09-05,2095000.0,2275000,2.0,58.0,,,3524.0,4000.0,1958-01-01,,0,57.66263761138788,12.006629618875994,60.758620689655174,Stadshuset Norra
1768,Larssons berg 15,2019-09-05,5000000.0,5025000,4.0,111.0,,,6678.0,10000.0,2015-01-01,,1,57.66586823342574,12.037323789330554,60.16216216216216,Lackarebäck Norra
1769,Vänortsgatan 24,2019-09-05,2495000.0,2750000,2.0,51.0,,,2697.0,5472.0,2013-01-01,,1,57.6649774853717,12.011317171422428,52.88235294117647,Stadshuset Norra
1770,Varmblodsgatan 2B,2019-09-05,1750000.0,1920000,2.0,41.0,,,2883.0,3400.0,1967-01-01,3.0,0,57.645666982481636,12.006938318630452,70.3170731707317,Åby Västra
1771,Knarrhögsgatan 6 A,2019-09-05,2595000.0,2500000,3.0,69.0,1.0,,4009.0,1980.0,1945-01-01,4.0,0,57.65822267628154,12.013767892618636,58.10144927536232,Stadshuset Södra
1772,Fallströmsgatan 16 B,2019-09-04,1995000.0,2020000,3.0,81.0,,,6959.0,3500.0,1993-01-01,,1,57.664035244323685,11.998481102265634,85.91358024691358,Bosgården Norra
1773,Djäknegatan 3A,2019-09-04,1845000.0,2210000,1.0,42.0,,,2704.0,4800.0,1958-01-01,,0,57.66248050588166,12.006827042853077,64.38095238095238,Stadshuset Norra
1774,Vänortsgatan 21,2019-09-03,2445000.0,2730000,2.0,51.0,,,2306.0,5000.0,2013-01-01,5.0,1,57.664898854056545,12.009512342574224,45.21568627450981,Stadshuset Norra
1594,Djäknegatan 1 C,2019-09-03,2150000.0,2300000,2.0,62.0,,,3957.0,2220.0,1958-01-01,,0,57.66240225667433,12.006179456062029,63.82258064516129,Stadshuset Norra
1776,Splintvedsgatan 10,2019-09-03,2695000.0,2695000,2.0,52.0,,,3532.0,5712.0,2018-01-01,,1,57.62392054344237,12.010906237180462,67.92307692307692,Balltorp Västra
1777,Vänortsgatan 8,2019-09-02,1295000.0,1375000,1.0,19.0,,,1817.0,2100.0,1952-01-01,3.0,0,57.66366530995836,12.012079240071847,95.63157894736842,Stadshuset Södra
1778,Bergskroken 6,2019-09-02,,3050000,2.0,60.0,,,3422.0,7860.0,2019-01-01,8.0,1,57.66912437390542,12.008426226718969,57.03333333333333,Krokslätt
1779,Gärdegatan 2 C,2019-09-02,3695000.0,3695000,3.0,83.0,,,4189.0,11652.0,2013-01-01,,1,57.67665545801758,12.002705290915705,50.46987951807229,Sörgården Östra
2150,Kärnvedsgatan 67,2021-11-30,3350000.0,4250000,3.0,71.0,1.0,3.0,4069.0,7632.0,2021-01-01,4.0,1,57.62733502963076,12.002901950980212,57.309859154929576,Balltorp Västra
2151,Vetekornsgatan 19,2021-11-30,1995000.0,2320000,2.0,68.0,1.0,1.0,4726.0,11250.0,1968-01-01,3.0,0,57.65796660283656,11.990464436278767,69.5,Ekhaga
2152,Gärdegatan 2A,2021-11-29,3995000.0,4550000,4.0,89.0,1.0,3.0,4481.0,13200.0,2012-01-01,6.0,1,57.677078883845155,12.00236833279119,50.348314606741575,Sörgården Östra
2153,Larssons Berg 2,2021-11-29,3990000.0,4100000,3.0,69.0,1.0,3.0,3797.0,6960.0,2017-01-01,5.0,1,57.6662938214664,12.037842528447717,55.028985507246375,Lackarebäck Norra
2154,Blandsädesgatan 2 C,2021-11-29,2195000.0,2305000,2.0,59.0,,,3552.0,5400.0,1971-01-01,,0,57.662105076568814,11.995169243809343,60.20338983050848,Bosgården Norra
2155,Åby Allé 47,2021-11-29,3100000.0,3100000,2.0,48.0,1.0,5.0,2756.0,4272.0,2018-01-01,6.0,1,57.65206414159311,12.000023602910533,57.416666666666664,Stallbacken
2156,Hagåkersgatan 7 D lgh 0902,2021-11-26,2950000.0,3200000,3.0,62.0,,,4426.0,7291.0,1958-01-01,,0,57.6628838,12.0064116,71.38709677419355,Stadshuset Norra
2157,Lövgatan 6E,2021-11-26,2495000.0,2800000,3.0,75.0,1.0,1.0,4155.0,,1963-01-01,,0,57.6622496,12.020788,55.4,Kvarnbyn Norra
2158,Tvillinggatan 5A,2021-11-26,2195000.0,2330000,2.0,56.0,1.0,3.0,3001.0,4296.0,1960-01-01,,0,57.65800565964412,11.996263009659057,53.589285714285715,Fässberg Västra
2159,Djäknegatan 1 C,2021-11-26,2295000.0,2350000,2.0,62.0,1.0,3.0,4155.0,4200.0,1958-01-01,,0,57.66240225667433,12.006179456062029,67.01612903225806,Stadshuset Norra
1239,Granitvägen 7,2021-11-25,2095000.0,2150000,2.0,64.0,1.0,,3369.0,11300.0,1970-01-01,,0,57.58093715143296,12.088441518895005,52.640625,Valås
2161,Åby Allé 35,2021-11-25,4795000.0,5360000,3.0,83.0,1.0,3.0,4868.0,8856.0,2017-01-01,3.0,1,57.65192256373031,11.998224633414125,58.65060240963855,Stallbacken
2162,Broslättsgatan 17,2021-11-25,3995000.0,4100000,3.0,79.0,1.0,14.0,4220.0,7200.0,2018-01-01,,0,57.65455140014381,12.015109261515873,53.41772151898734,Broslätt Östra
2163,Pinnharvsgatan 7D,2021-11-25,2195000.0,2400000,2.0,61.0,1.0,3.0,3993.0,4476.0,1968-01-01,3.0,0,57.66149960077404,11.992385243753969,65.45901639344262,Västerberg
2164,Hökegårdsgatan 14A,2021-11-25,1995000.0,2120000,1.0,37.0,1.0,2.0,2748.0,3620.0,1938-01-01,,0,57.67643164979263,11.993278479365609,74.27027027027027,Sörgården Västra
2165,Samuel Norbergsgatan 4,2021-11-25,3895000.0,4110000,2.0,77.0,1.0,2.0,3900.0,4200.0,2016-01-01,,1,57.65750240874589,12.027442592157822,50.64935064935065,Kvarnbyn Södra
2166,Brännåsvägen 3,2021-11-19,3300000.0,3250000,2.0,59.0,1.0,2.0,3590.0,5400.0,2017-01-01,3.0,1,57.65253828472072,12.0280835492684,60.847457627118644,Rävekärr Norra
2167,Bågskyttegatan 2 H,2021-11-19,3395000.0,3800000,4.0,84.0,1.0,3.0,3508.0,6000.0,1961-01-01,,0,57.6600332245879,11.997621290373676,41.76190476190476,Fässberg Västra
2168,Pinnharvsgatan 1F,2021-11-19,1995000.0,2250000,2.0,63.0,1.0,1.0,4070.0,4380.0,2100-01-01,3.0,0,57.662940746702205,11.994026774451793,64.60317460317461,Bosgården Norra
2169,Hagåkersgatan 24A,2021-11-19,1595000.0,1700000,1.0,25.0,,2.0,1614.0,,1960-01-01,,0,57.66250686119617,12.003386971112608,64.56,Bosgården Södra
2170,Kvarnbygatan 31,2021-11-19,2895000.0,3200000,2.0,53.0,1.0,5.0,3269.0,6600.0,2016-01-01,,1,57.658251758906204,12.027968141704164,61.679245283018865,Kvarnbyn Södra
2171,Splintvedsgatan 6,2021-11-18,,5200000,4.0,93.0,1.0,2.0,4832.0,7860.0,2018-01-01,3.0,1,57.62427303100392,12.009470048142255,51.956989247311824,Balltorp Västra
2172,Flintegatan 7 C,2021-11-18,,4700000,4.0,89.0,,,5171.0,6480.0,1960-01-01,,0,57.64877996077662,12.026111128824052,58.10112359550562,Rävekärr Norra
2173,Pinnharvsgatan 1H,2021-11-18,2095000.0,2265000,2.0,50.0,,1.0,3582.0,3300.0,1968-01-01,3.0,0,57.66231540522872,11.994564880550437,71.64,Bosgården Norra
2174,Åbäcksgatan 2A,2021-11-18,2300000.0,2375000,2.0,54.0,,3.0,3686.0,5400.0,2100-01-01,3.0,0,57.67412169999999,12.0072929,68.25925925925925,Krokslätt
2175,Granitvägen 5,2021-11-17,2495000.0,3200000,3.0,82.0,1.0,,4429.0,,1969-01-01,,0,57.58050114860928,12.088242120954858,54.01219512195122,Valås
2176,Toltorpsgatan 50 C,2021-11-17,1995000.0,2170000,1.0,35.0,,1.0,1781.0,3710.0,2100-01-01,,0,57.6730775,11.9786389,50.885714285714286,Toltorp Norra
2177,Krokslätts parkgata 53B,2021-11-17,2295000.0,2300000,2.0,58.0,1.0,1.0,4389.0,5400.0,2100-01-01,3.0,0,57.6754122,11.9934971,75.67241379310344,Sörgården Västra
2178,Rullharvsgatan 1A,2021-11-17,2145000.0,2400000,2.0,55.0,1.0,2.0,3537.0,4431.0,2100-01-01,,0,57.66388545272632,11.992556572481956,64.30909090909091,Västerberg
2179,Åby Allé 45,2021-11-17,3495000.0,3900000,3.0,64.0,1.0,2.0,3462.0,5760.0,2016-01-01,9.0,1,57.651946005925474,11.999211854982269,54.09375,Stallbacken
905,Rullharvsgatan 5B,2021-11-17,2595000.0,3130000,3.0,76.0,1.0,,4650.0,5400.0,1971-01-01,,0,57.66288382510314,11.990878633371995,61.18421052631579,Västerberg
2181,Broslättsgatan 27,2021-11-17,3195000.0,3375000,2.0,60.0,1.0,4.0,4174.0,7860.0,2021-01-01,9.0,1,57.65432270428647,12.01341788284165,69.56666666666666,Broslätt Östra
2182,Gladiolusgatan 6C,2021-11-17,2380000.0,2300000,2.0,45.0,,0.0,2633.0,4200.0,1966-01-01,,0,57.65107884425525,12.014589886707395,58.51111111111111,Broslätt Östra
2183,Gundas gata 122 ,2021-11-16,3295000.0,4000000,5.0,104.0,,,6576.0,7700.0,1990-01-01,,0,57.631615,12.017005,63.23076923076923,Balltorp Västra
2184,Lövgatan 6D,2021-11-16,,3100000,3.0,75.0,1.0,3.0,4447.0,5520.0,1962-01-01,,0,57.66213510339022,12.02074108445852,59.29333333333334,Kvarnbyn Norra
2185,Kvarnbygatan 45,2021-11-14,1995000.0,2100000,1.0,38.0,,4.0,2466.0,5892.0,2018-01-01,,0,57.65771486837211,12.02883370400714,64.89473684210526,Kvarnbyn Södra
2186,Norra Nedanvägsgatan 6A,2021-11-13,1975000.0,2125000,2.0,64.0,1.0,,4410.0,3936.0,1968-01-01,,0,57.6493908726,12.0162964182,68.90625,Åby Östra
2187,Kvarnbyvallen 21,2021-11-12,,6700000,4.0,103.0,1.0,5.0,4809.0,8700.0,2016-01-01,,1,57.65901882965274,12.022371761588305,46.689320388349515,Kvarnbyn Södra
2188,Bergskroken 6,2021-11-12,3495000.0,3850000,2.0,61.0,1.0,4.0,3476.0,8460.0,2019-01-01,8.0,1,57.66912437390542,12.008426226718969,56.98360655737705,Krokslätt
2189,Barnhemsgatan 18,2021-11-12,1995000.0,2080000,1.0,34.0,,13.0,3492.0,5340.0,2018-01-01,4.0,1,57.65406344444964,12.01499846437761,102.70588235294117,Broslätt Östra
2190,Bergmansgatan 13 (ACCEPTERAT PRIS!),2021-11-12,3195000.0,3350000,2.0,66.0,1.0,2.0,3340.0,3000.0,1984-01-01,,1,57.65601451306412,12.014268029101414,50.60606060606061,Broslätt Östra
2191,Kvarnvägen 6T,2021-11-12,1850000.0,2000000,1.0,39.0,1.0,2.0,1573.0,,1963-01-01,2.0,0,57.583816150115624,12.097548620698404,40.333333333333336,Sinntorp Norra
800,Jungfruplatsen 1 A,2021-11-12,1695000.0,1650000,1.0,32.0,1.0,2.0,2434.0,3900.0,1959-01-01,3.0,0,57.6590334742732,12.000940300279598,76.0625,Fässberg Östra
2193,Kallblodsgatan 6A,2021-11-11,2195000.0,2400000,2.0,65.0,1.0,1.0,3802.0,3000.0,1967-01-01,3.0,0,57.64615357325162,12.005473406587988,58.49230769230769,Åby Västra
2194,Knarrhögsgatan 8A,2021-11-11,2580000.0,2770000,2.0,60.0,1.0,2.0,4230.0,4392.0,2100-01-01,,0,57.658196703343634,12.01304899599011,70.5,Stadshuset Södra
2195,Ridspögatan 7B,2021-11-11,1795000.0,2250000,2.0,37.0,,1.0,2214.0,5400.0,2100-01-01,,0,57.6465335822567,12.0089958101346,59.83783783783784,Åby Västra
2196,Delbancogatan 11D,2021-11-11,2595000.0,2800000,3.0,75.0,1.0,2.0,4468.0,3600.0,1963-01-01,3.0,0,57.662487122432516,12.021567477982215,59.57333333333333,Kvarnbyn Norra
2197,Toltorpsgatan 50C,2021-11-11,2500000.0,2930000,2.0,58.0,1.0,1.0,2774.0,5400.0,2100-01-01,3.0,0,57.67307146046153,11.978626874227446,47.827586206896555,Toltorp Norra
2198,Hagåkersgatan 22,2021-11-11,2495000.0,2770000,2.0,62.0,1.0,3.0,3071.0,3132.0,1960-01-01,,1,57.662557420569804,12.004003298612014,49.53225806451613,Bosgården Södra
2199,Åby Allé 31,2021-11-10,3695000.0,4300000,3.0,78.0,1.0,2.0,4270.0,4900.0,2014-01-01,4.0,1,57.65100452853583,11.996657526983237,54.743589743589745,Stallbacken
2200,Kärnvedsgatan 23,2021-11-10,5995000.0,6800000,5.0,130.0,,,5629.0,22620.0,2020-01-01,,0,57.62686429942169,12.000109358459909,43.3,Balltorp Västra
2201,Bågskyttegatan 4 F,2021-11-10,3395000.0,3905000,4.0,84.0,1.0,2.0,3603.0,5580.0,1961-01-01,,0,57.65895565939338,11.99955493022868,42.892857142857146,Fässberg Västra
2202,Piltegatan 5A,2021-11-10,2595000.0,2780000,2.0,53.0,1.0,2.0,3378.0,5880.0,1957-01-01,3.0,0,57.661327854865334,12.004456911417735,63.735849056603776,Bosgården Södra
2203,Toltorpsgatan 39A,2021-11-09,2225000.0,2225000,1.0,40.0,1.0,1.0,2063.0,4340.0,1962-01-01,3.0,0,57.67357967120509,11.979960160685257,51.575,Toltorp Norra
1246,Åby Allé 27,2021-11-08,4375000.0,5550000,4.0,86.0,1.0,4.0,4911.0,6100.0,2015-01-01,,1,57.651136870255655,11.996931591011084,57.104651162790695,Stallbacken
2001,Axgatan 24,2021-11-08,1695000.0,1810000,1.0,40.0,,,2805.0,1860.0,1969-01-01,,0,57.658785282347225,11.987478849252955,70.125,Ekhaga
2206,Åby Allé 47,2021-11-08,2795000.0,3150000,2.0,51.0,1.0,6.0,2855.0,6192.0,2018-01-01,6.0,1,57.65206414159311,12.000023602910533,55.98039215686274,Stallbacken
2207,"Åby Allé 5, V 5 / 5",2021-11-06,,2750000,2.0,44.0,1.0,5.0,2902.0,5880.0,2017-01-01,5.0,1,57.64987560394683,11.99453795011758,65.95454545454545,Stallbacken
2208,Knarrhögsgatan 4B,2021-11-05,1875000.0,1900000,1.0,36.0,,4.0,2666.0,5100.0,1944-01-01,4.0,0,57.65844283047056,12.014336680218737,74.05555555555556,Stadshuset Södra
2209,Dalhemsgatan 10B,2021-11-05,2495000.0,3020000,2.0,70.0,1.0,,4316.0,3500.0,1988-01-01,,1,57.6733920487,12.0065863968,61.65714285714286,Krokslätt
2210,Länsmansgatan 11,2021-11-05,2795000.0,2900000,2.0,57.0,1.0,2.0,2850.0,3600.0,1938-01-01,3.0,0,57.659658217917965,12.012140646440722,50.0,Stadshuset Södra
2211,Skrittgatan 4D,2021-11-05,1995000.0,2110000,1.0,46.0,1.0,,2552.0,4200.0,2100-01-01,,0,57.64609489999999,12.0084855,55.47826086956522,Åby Västra
2212,Broslättsgatan 29,2021-11-05,3265000.0,3265000,2.0,58.0,1.0,6.0,4096.0,7860.0,2021-01-01,9.0,1,57.65428010095983,12.013136357363711,70.62068965517241,Broslätt Östra
2213,Blandsädesgatan 2C,2021-11-05,1995000.0,2175000,2.0,50.0,,2.0,3175.0,3000.0,2100-01-01,3.0,0,57.66207856386609,11.995188207939599,63.5,Bosgården Norra
2214,Skrittgatan 6A,2021-11-05,2795000.0,2950000,3.0,78.0,1.0,1.0,4126.0,5400.0,2100-01-01,,0,57.6463812,12.008435,52.8974358974359,Åby Västra
2215,Samuel Norbergsgatan 9,2021-11-04,,4850000,3.0,79.0,1.0,7.0,4525.0,8880.0,2100-01-01,,0,57.65756292149199,12.027722692003605,57.278481012658226,Kvarnbyn Södra
2216,Krokslätts Parkgata 63 A,2021-11-04,1795000.0,2170000,1.0,37.0,,3.0,1967.0,4500.0,1954-01-01,3.0,0,57.67610538335721,11.991275540818863,53.16216216216216,Sörgården Västra
2217,Hagåkersgatan 10C,2021-11-04,2495000.0,2775000,3.0,69.0,1.0,2.0,4940.0,5880.0,2100-01-01,,0,57.663653125854786,12.007384435701896,71.59420289855072,Stadshuset Norra
2218,Toltorpsgatan 107,2021-11-04,3750000.0,4100000,3.0,76.0,1.0,2.0,3234.0,9360.0,2015-01-01,3.0,1,57.66298771721247,11.998651549308441,42.55263157894737,Bosgården Norra
2219,Tallkottegatan 15,2021-11-03,2995000.0,3300000,2.0,65.0,1.0,,4006.0,10221.0,1981-01-01,,0,57.66235,12.040476,61.63076923076923,Lackarebäck Södra
2220,Vänortsgatan 21,2021-11-03,3995000.0,4300000,3.0,81.0,1.0,3.0,2885.0,7423.0,2013-01-01,5.0,1,57.664898854056545,12.009512342574224,35.617283950617285,Stadshuset Norra
554,Bergmansgatan 13,2021-11-03,3195000.0,3300000,2.0,66.0,,,3477.0,2300.0,1984-01-01,,1,57.65602625035964,12.014384434504382,52.68181818181818,Broslätt Östra
810,Krokslätts Parkgata 14,2021-11-03,2895000.0,3175000,2.0,53.0,1.0,2.0,3160.0,5100.0,2015-01-01,4.0,1,57.675869171579016,12.001763644240041,59.62264150943396,Sörgården Östra
254,Skrittgatan 5A,2021-11-02,2495000.0,3100000,3.0,75.0,1.0,,4947.0,4920.0,1967-01-01,,0,57.64620904855073,12.007815612621886,65.96,Åby Västra
2224,Piltegatan 3 B,2021-11-01,2995000.0,3315000,3.0,70.0,1.0,2.0,4175.0,6060.0,1957-01-01,3.0,0,57.66168071570947,12.004176253873613,59.642857142857146,Bosgården Södra
2225,Broslättsgatan 17,2021-11-01,3995000.0,4150000,3.0,79.0,1.0,4.0,4220.0,9600.0,2018-01-01,,0,57.65455140014381,12.015109261515873,53.41772151898734,Broslätt Östra
2226,Lammevallsgatan 42 F,2021-11-01,,3050000,3.0,74.0,1.0,3.0,4181.0,6180.0,1961-01-01,3.0,0,57.65807789987605,11.994764659812025,56.5,Fässberg Västra
2227,Krokslätts Parkgata 31,2021-10-31,3925000.0,4100000,3.0,72.0,,1.0,4010.0,6800.0,2100-01-01,,0,57.67517367177358,11.999724086571328,55.69444444444444,Sörgården Östra
2228,Stenbrogatan 2 D,2021-10-31,2295000.0,2410000,3.0,70.0,1.0,2.0,3589.0,3500.0,1960-01-01,3.0,0,57.6581892931,11.9973127341,51.27142857142857,Fässberg Västra
2229,Norra Nedanvägsgatan 6c,2021-10-31,2395000.0,2550000,2.0,67.0,,1.0,4563.0,,1968-01-01,3.0,0,57.649768850040175,12.016206326933236,68.1044776119403,Åby Östra
2230,Tvillinggatan 3 B,2021-10-31,,2450000,2.0,54.0,1.0,1.0,2414.0,4440.0,1960-01-01,3.0,0,57.658337556839555,11.996235558000608,44.7037037037037,Fässberg Västra
2231,Pinnharvsgatan 1H,2021-10-31,2980000.0,3020000,3.0,80.0,1.0,3.0,4901.0,15600.0,1968-01-01,3.0,0,57.66231540522872,11.994564880550437,61.2625,Bosgården Norra
2232,Pinnharvsgatan 4A,2021-10-29,2150000.0,2370000,2.0,55.0,,3.0,3504.0,5450.0,2100-01-01,,0,57.66315088354523,11.993036681942224,63.70909090909091,Västerberg
2233,Åby allé 37,2021-10-29,3950000.0,4000000,3.0,65.0,1.0,2.0,3938.0,,2017-01-01,,1,57.65169950038538,11.998293362403103,60.58461538461538,Stallbacken
2234,Ponnygatan 7 A,2021-10-29,1750000.0,1900000,1.0,37.0,,3.0,2214.0,3600.0,1967-01-01,3.0,0,57.64665970290714,12.010527613331888,59.83783783783784,Åby Västra
2235,Ponnygatan 4A,2021-10-28,2495000.0,3135000,3.0,81.0,1.0,,4942.0,5736.0,1966-01-01,,0,57.64628531642773,12.0117988580884,61.01234567901235,Åby Västra
2236,Tvillinggatan 2 B,2021-10-28,2095000.0,2520000,2.0,59.0,1.0,3.0,3434.0,5340.0,1961-01-01,,0,57.65787932414919,11.995485355256001,58.20338983050848,Fässberg Västra
2237,Pinnharvsgatan 1G,2021-10-28,2545000.0,2850000,3.0,80.0,1.0,2.0,4901.0,5524.0,1968-01-01,3.0,0,57.66240988186813,11.994758303757715,61.2625,Bosgården Norra
2238,Björkåsgatan 30 A,2021-10-28,4195000.0,4920000,3.0,117.0,1.0,,6416.0,6336.0,2001-01-01,,1,57.6547331,12.0094139,54.837606837606835,Broslätt Västra
2239,Gladiolusgatan 5D ,2021-10-27,1995000.0,2270000,2.0,54.0,,,3603.0,6240.0,1967-01-01,,0,57.65079,12.014283,66.72222222222223,Broslätt Östra
2240,Varmblodsgatan 4B,2021-10-27,1695000.0,1800000,1.0,41.0,,,2580.0,9924.0,2100-01-01,,0,57.645901652096256,12.006600498582136,62.926829268292686,Åby Västra
2241,Toltorpsgatan 109,2021-10-26,3695000.0,4825000,3.0,80.0,1.0,2.0,3329.0,9600.0,2014-01-01,,1,57.662901024385185,11.998407158379257,41.6125,Bosgården Norra
2242,Kvarnbygatan 11,2021-10-26,,5000000,3.0,82.0,1.0,6.0,4781.0,6000.0,2018-01-01,,1,57.65818123831951,12.030321444625717,58.30487804878049,Kvarnbyn Södra
2243,Blandsädesgatan 8 B,2021-10-26,1995000.0,1995000,2.0,42.0,,,2654.0,5280.0,1971-01-01,,0,57.66113951637187,11.99462866698968,63.19047619047619,Bosgården Norra
2244,Åby Allé 47,2021-10-26,2695000.0,3000000,2.0,45.0,1.0,,2670.0,,2018-01-01,6.0,1,57.65206414159311,12.000023602910533,59.333333333333336,Stallbacken
2245,Mogatan 99,2021-10-26,3995000.0,4500000,4.0,98.0,1.0,,6523.0,16500.0,1984-01-01,,0,57.65357639154807,12.05014635734789,66.56122448979592,Glasberget Norra
2246,Toltorpsgatan 39E,2021-10-25,1990000.0,2320000,1.0,40.0,1.0,2.0,2189.0,4884.0,1962-01-01,3.0,0,57.67364606049667,11.980105616395646,54.725,Toltorp Norra
2247,Hagåkersgatan 12 B,2021-10-24,1595000.0,1850000,1.0,35.0,,3.0,2909.0,4680.0,1955-01-01,,0,57.663464353784555,12.00738322384158,83.11428571428571,Stadshuset Norra
2248,Åby Allé 3,2021-10-23,2395000.0,2800000,2.0,54.0,1.0,1.0,3069.0,4080.0,2100-01-01,4.0,1,57.65034187236276,11.994113786331331,56.833333333333336,Stallbacken
2017,Hagåkersgatan 4A,2021-10-22,1995000.0,1995000,1.0,42.0,,,2702.0,4500.0,1954-01-01,,0,57.66383112876596,12.009969242757249,64.33333333333333,Stadshuset Norra
2250,Kvarnbygatan 25,2021-10-22,2295000.0,2520000,1.0,43.0,1.0,6.0,2335.0,6600.0,2019-01-01,,1,57.65825411976828,12.028068557249798,54.30232558139535,Kvarnbyn Södra
2251,Hagåkersgatan 22,2021-10-21,2695000.0,2695000,2.0,57.0,1.0,3.0,2960.0,3000.0,1960-01-01,,1,57.662557420569804,12.004003298612014,51.92982456140351,Bosgården Södra
680,Ridspögatan 8A,2021-10-21,2495000.0,3000000,3.0,78.0,1.0,2.0,4132.0,4200.0,1967-01-01,,0,57.64683712525967,12.009289317966404,52.97435897435897,Åby Västra
2253,Gladiolusgatan 2 A,2021-10-21,2495000.0,2875000,3.0,81.0,1.0,1.0,4333.0,5280.0,1966-01-01,,0,57.65121228930594,12.016054235823368,53.49382716049383,Broslätt Östra
2254,Axgatan 28,2021-10-20,1995000.0,2200000,2.0,68.0,1.0,2.0,4443.0,4812.0,1967-01-01,3.0,0,57.65894694723531,11.987851118550397,65.33823529411765,Ekhaga
1213,Frälsegårdsgatan 5A,2021-10-19,2595000.0,2605000,3.0,66.0,1.0,1.0,3865.0,3200.0,1957-01-01,3.0,0,57.66031971593724,12.00173961162544,58.56060606060606,Bosgården Södra
2256,Barnhemsgatan 18,2021-10-19,2595000.0,2750000,2.0,57.0,,11.0,4795.0,4033.0,2018-01-01,4.0,1,57.65406344444964,12.01499846437761,84.12280701754386,Broslätt Östra
2257,Hagåkersgatan 19C,2021-10-19,2495000.0,2510000,3.0,66.0,1.0,,2993.0,3600.0,1957-01-01,,0,57.66122300444959,12.000793004859402,45.34848484848485,Bosgården Södra
